SentimenTweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url
-1@IndiHomeCare woy ga bisa bayar tagihan gimana ini ?,1.85E+18,,IndiHomeCare,in,"Ciamis, Indonesia",0,2,0,https://x.com/ddn_me/status/1848045380761739675
1@IndiHomeCare malah nomor indihomenya tidak ditemukan,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/kucingmoci/status/1848045353578459242
1@carmenwalsh2041 @IndiHomeCare Bro? Gue udah ngehubungi di WA ya. Tapi ga ada respon.,1.85E+18,,carmenwalsh2041,in,,0,2,0,https://x.com/XGevan24778/status/1848045288340209715
-1Kok @IndiHome @IndiHomeCare ribet banget ya mau bayar tagihan sekarang dijadiin satu di MyTelkomsel. Dah gitu mau bayar harus pake MyBills. Masukin nomer Indihome di MyBills malah sistem eror. Lu mau gua bayar ga si? https://t.co/C059bvNx2W,1.85E+18,https://pbs.twimg.com/media/GaWTWc4bYAAx4Ja.jpg,,in,MLG - JKT,0,4,0,https://x.com/bakaasencho/status/1848045238788689982
-1@IndiHomeCare Udah di DM. Ga ada respon,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/XGevan24778/status/1848044698990207246
-1@carmenwalsh2041 @IndiHomeCare Percuma kalo ga ada tindak lanjut.,1.85E+18,,carmenwalsh2041,in,,0,1,0,https://x.com/XGevan24778/status/1848043646073151990
-1@carmenwalsh2041 @IndiHomeCare diem kau penipu babi,1.85E+18,,carmenwalsh2041,in,,0,0,0,https://x.com/kucingmoci/status/1848042999919579549
1@IndiHomeCare @kgnoren @IndiHome @TelkomJabar @IndihomeJTD @IndiHomeJBN Masalah saya juga sama min mohon cek dm,1.85E+18,,IndiHomeCare,in,"South Sumatra, Indonesia",0,4,0,https://x.com/gilanggii/status/1848042846684864855
1@IndiHomeCare @carmenwalsh2041 tenang,1.85E+18,,IndiHomeCare,in,"Fuchu-shi, Tokyo",0,0,0,https://x.com/elangceza0/status/1848034544412500338
-1@mommyut_a @IndiHomeCare @IndiHome @indihomejaktim Indihoy emang gitu gabisa di baikin makanya banyak yang ngebiarin tagihannya ga dibayar sampe pihak indi sendiri yang datang buat cabut,1.85E+18,,mommyut_a,in,,0,2,0,https://x.com/fudgycookiess/status/1848034279349166226
1@koalakidal @IndiHome @IndiHomeCare Alhamdulillah aku udah bisa Kak pake GoBills,1.85E+18,,koalakidal,in,,0,0,0,https://x.com/boomshaakalaaka/status/1848033916898386227
-1@IndiHomeCare @Bagas28Prayogi lama banget,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/dirgadotid/status/1848033053018664963
-1ini knp yaa udh berhasil saldo udh kepotong jg tp masih diproses wifiku jgn duputus pls udh bayar jirr @IndiHome @IndiHomeCare https://t.co/VsCbvB7VD8,1.85E+18,https://pbs.twimg.com/ext_tw_video_thumb/1848032947552800768/pu/img/kXLV6sG7myj5ety_.jpg,,in,"New York, USA",0,2,0,https://x.com/biiiillaaa/status/1848033004092080388
-1@IndiHome @IndiHomeCare @TelkomJabar toling respon keluhan saya via DM segera,1.85E+18,,IndiHome,in,Bandung,0,2,0,https://x.com/_officialbiru/status/1848032895677657378
-1@IndiHomeCare halo min Kenapa ngga bisa bayar tagihan ya?,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/adeee_co/status/1848032380688400597
1@boomshaakalaaka @IndiHome @IndiHomeCare Diaku bisaa barusann https://t.co/23bssY4Kf1,1.85E+18,https://pbs.twimg.com/media/GaWHoeCaIAATGPq.jpg,boomshaakalaaka,in,,0,2,0,https://x.com/koalakidal/status/1848032355304473070
-1@koalakidal @IndiHome @IndiHomeCare Gak bisa Kak tulisannya maintenance,1.85E+18,,koalakidal,in,,0,3,0,https://x.com/boomshaakalaaka/status/1848031630927282533
1Guysss buat yg gabisa bayar indihome daritadi bisa pake finpay di link ini https://t.co/ERZP4yjHoV Trs tf pake m-banking yaa Aku daritadi coba bayar lgsg pake va mbanking ga bisa bisa tapi pake finpay langsung bisaa @IndiHome @IndiHomeCare,1.85E+18,,,in,,0,2,0,https://x.com/koalakidal/status/1848031058169897431
1@IndiHomeCare min ini kalo mau upgrade ke 100 Mbps ada cara gampangnha gak ya?? yang ga perlu video call jadi customer yg otak atik aplikasi myindihome/mytelkomsel gitu misalnya,1.85E+18,,IndiHomeCare,in,ace | francesca,0,2,0,https://x.com/yuzukisayaka/status/1848031010631672060
-1@IndiHomeCare kenapa ya ngelak2 jaringannya tlg segera diperbaiki,1.85E+18,,IndiHomeCare,in,Metro,0,4,0,https://x.com/Maisyur_Arif/status/1848030877793804798
1Tolong bales DM saya ya. Tks. @IndiHomeCare @IndiHome,1.85E+18,,,in,"Bandung, Indonesia",0,4,0,https://x.com/ripoowss/status/1848030571756433655
-1@IndiHomeCare mulai dari kisaran pukul 9 malem tadi kak sampai sekarang masih sama aja ga ada perubahan,1.85E+18,,IndiHomeCare,in,Malang,0,2,0,https://x.com/axxtrooo/status/1848030336548233610
1@IndiHomeCare tolong cek dm please,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/zhabuxxx/status/1848030034411638911
1@IndiHomeCare Dah min cpt bls,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/browniessoreo/status/1848029947455275227
1@IndiHomeCare Baca DM! Cepet,1.85E+18,,IndiHomeCare,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/theovertureofme/status/1848029877582364952
-1@Telkomsel @IndiHomeCare @syifaaz07381603 @stayfate8055 @Stiffmathers @IndiHome Ini saya chat admin indihome nya cuma di baca aja ga mau di jelasin kalo ga di tlpon :),1.85E+18,,Telkomsel,in,,0,2,0,https://x.com/YurizaldyR/status/1848029845940547779
-1@carmenwalsh2041 @IndiHomeCare Nipu lu ya,1.85E+18,,carmenwalsh2041,in,,0,1,0,https://x.com/browniessoreo/status/1848028967108006164
-1@IndiHomeCare @aftftrrra Masi gabisa kak,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/koalakidal/status/1848028712358609027
-1@IndiHomeCare @lamguci_ @IndiHome Saya mau bayar drtd pake m-banking juga gabisa kak,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/koalakidal/status/1848028559253917855
1@IndiHomeCare halo min DMnya tolong direspon,1.85E+18,,IndiHomeCare,in,Indonesia,0,2,0,https://x.com/galiehandria/status/1848027254204641673
1@IndiHomeCare @marsellamai DM DM tolong DM,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/HC_HenChan/status/1848021316194144506
-1@IndiHomeCare mau byr tagihan Indi home pake cc susah bgt sik smnjak Jd 1 ke my Telkomsel. Customer mau bayar tepat waktu malah disusah2in. Sengaja mau kena pinalti ya,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/tyashalley/status/1848021233335710164
-1@IndiHomeCare bos ini mau dibayar ko gabisa ya?,1.85E+18,,IndiHomeCare,in,"Fuchu-shi, Tokyo",0,2,0,https://x.com/elangceza0/status/1848020804317122847
-1Indihome gamau dibayar apa gmn se ini @IndiHomeCare,1.85E+18,,,in,,0,3,0,https://x.com/aftftrrra/status/1848020335108694444
1@IndiHomeCare Kak cek dm ya ID saya nggak bisa dicek kenapa ya?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/kang_marie10895/status/1848020219664667115
1@IndiHomeCare @jaehyukwuff sekarang udh aman ko kaa,1.85E+18,,IndiHomeCare,in,'01 ,0,1,0,https://x.com/amputerii/status/1848020214186926108
1@IndiHomeCare @TelkomJabar Bales aja dulu min dm saya,1.85E+18,,IndiHomeCare,in,"Jawa Barat, Indonesia",0,1,0,https://x.com/satudua12aja/status/1848020130019848488
-1@IndiHomeCare udah nemu solusi sendiri min kelamaan nunggu balesan tq,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ketolakmulu/status/1848019817690988706
1Cek dm sayangku @IndiHomeCare,1.85E+18,,,in,Nusantara,0,1,0,https://x.com/bayu_ar31/status/1848019589533425694
1@IndiHomeCare @Bagas28Prayogi cek DM min,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/dirgadotid/status/1848019469429588162
-1@IndiHomeCare halo min ini mau bayar tagihan drtd knp gabisa terus ya?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/jwooseoo/status/1848019218232754566
1@IndiHomeCare belum ada nih kak udh ditungguin,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ksyoung17/status/1848018740002410546
1@IndiHomeCare cek dm ya min,1.85E+18,,IndiHomeCare,in,1 of igot7,0,1,0,https://x.com/beautipurr/status/1848018540894588995
-1@IndiHomeCare meluncur apaan belum dibales bales juga kocak,1.85E+18,,IndiHomeCare,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/affahiyh22/status/1848016831447187852
1@IndiHomeCare cek DM ya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ddaenada/status/1848013534682337549
1@aeslieee @IndiHomeCare @IndiHome Ku barusan bayar lewat shope kak bisa,1.85E+18,,aeslieee,in,terserahdeh,0,1,0,https://x.com/Anzillirhm_/status/1848013514939793628
1@IndiHomeCare Cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/extttt/status/1848013317497122977
-1@IndiHome @IndiHomeCare udah kaya ya? udah gak menerima pembayaran? tadi ke Indomaret Alfamart pakai dana pakai brimo pakai mytelkomsel semua ga bisa buat bayar,1.85E+18,,IndiHome,in,,1,2,0,https://x.com/NicolasWardhana/status/1848013225390186887
1@IndiHomeCare Oke min dah dari pagi soalnya,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/teahijauuu/status/1848012660060893259
1@IndiHomeCare min cek dm,1.85E+18,,IndiHomeCare,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/affahiyh22/status/1848010132325814548
-1@IndiHomeCare tolong bntuannya kendala sudah bayar 2 kali saldo terdebet tp tlp indihome dicek ngk masuk juga trus gmana ini fast respon ya,1.85E+18,,IndiHomeCare,in,omah kidul,0,2,0,https://x.com/Youdth39/status/1848009742091989111
1@IndiHomeCare ok sudah di dm ya min,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/kickhandy/status/1848009678686744886
-1Min @IndiHomeCare @IndiHome Saya mau bayar wifi melalui brimo @BANKBRI_ID kenapa tidak bisa ya? Ada trouble kah?,1.85E+18,,,in,,2,8,0,https://x.com/sarajevodown/status/1848009644855472295
1@IndiHomeCare udah ku dm kak thank youu,1.85E+18,,IndiHomeCare,in,she,0,1,0,https://x.com/espsresso/status/1848009537237991674
1@IndiHomeCare @IndiHomeCare bales dm lahhh,1.85E+18,,affahiyh22,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/affahiyh22/status/1848009536097149099
1@IndiHomeCare @mandiricare Bank apa ya maksudnya min? ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/peachyyyglll/status/1848009477012025494
1@IndiHomeCare tolong bales dm ya min ,1.85E+18,,IndiHomeCare,in,Jakarta,0,1,0,https://x.com/yafetferdianus/status/1848009342941016419
-1Indihome kenapa tidak bisa melakukan pembayaran sudah tanggal 20 takut terkena denda :(@IndiHomeCare @mandiricare,1.85E+18,,,in,,1,6,0,https://x.com/peachyyyglll/status/1848003111652295064
1@IndiHomeCare bales bang,1.85E+18,,IndiHomeCare,in,ace | francesca,0,1,0,https://x.com/yuzukisayaka/status/1848003067272376562
-1@IndiHomeCare tolong dong ini internat mati hidup. Di aplikasi mau bikin pengaduan malah bolak balik nggak jelas CS-nya. Udah gitu dibales sejam sekali. Ngapain bikin fitur live chat coba. https://t.co/OrbckRbsoF,1.85E+18,https://pbs.twimg.com/media/GaVr1TQboAEuNsB.jpg,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/kickhandy/status/1848001795639189666
-1@IndiHomeCare kenapa tidak bisa melakukan pembayaran sudah tanggal 20 takut terkena denda :(,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/peachyyyglll/status/1848001782984986937
-1@IndiHomeCare masalahnya ini saya mau bayar di alihkan ke my bills terus ga nongol menu pembayarannya,1.85E+18,,IndiHomeCare,in,20+,0,1,0,https://x.com/forsunflo/status/1848001770733424659
1@IndiHomeCare baca dm min ganteng,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/rezaitachi56/status/1848001764068593888
1tolong cek dm dong @IndiHomeCare Terima kasih,1.85E+18,,,in,,0,1,0,https://x.com/roselawatii/status/1848001405979885824
-1@IndiHomeCare sekarang qo ribet yah mau beli add on indiehome,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/rezaitachi56/status/1848001171245662538
-1ini Indihome lg eror kahh?? gabisa bayar cuy (m-banking gabisa dana dkk gbisa) mana ini hari terakhir lg @IndiHomeCare @IndiHome,1.85E+18,,,in,,0,4,0,https://x.com/aeslieee/status/1848001063611437288
1Cek dm euy @IndiHomeCare,1.85E+18,,,in,,0,1,0,https://x.com/dizzafitrii/status/1848000897458249833
1@busanbbunny @IndiHomeCare Kalo masukin nomornya tulisannya sudah dibayarkan ga? Kalo gue tulisannya sudah dibayar gitu tapi saldo gak berkurang,1.85E+18,,JulianPutra25,in,Bogor,0,1,0,https://x.com/JulianPutra25/status/1848000858358972892
1@busanbbunny @IndiHomeCare Belumm,1.85E+18,,busanbbunny,in,Bogor,0,2,0,https://x.com/JulianPutra25/status/1848000712971850207
1indihome nih gmn aku mau bayar tapi gabisaa weh make dialihin ke mytelkomsel segala aelahhh @IndiHomeCare,1.85E+18,,,in,20+,0,2,0,https://x.com/forsunflo/status/1847993392875389322
1@IndiHomeCare baca dm dong admin cakep,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/puspakala/status/1847992629780418823
-1@IndiHomeCare malam kak mau bayar tagihan tapi aplikasi indihome sekarang nggak bisa harus lewat my telkomsel di my telkomsel harus pasang indihome karena akun indihome beda dengan nomor telkomsel saya jadi gima bayarnya??,1.85E+18,,IndiHomeCare,in,'B'side,0,2,0,https://x.com/Byunrhekai/status/1847992342579696059
-1@d_i_m_a_s_a_p @IndiHomeCare @IndiHome Ane jg mau login karena abis bayar mau cek udah verif masuk apa blm pembayarannya drpd bayar bsk kena denda kan,1.85E+18,,d_i_m_a_s_a_p,in,,0,1,0,https://x.com/BreakFastinggg/status/1847992338800377982
-1@d_i_m_a_s_a_p @IndiHomeCare @IndiHome Emang kocak bro malah di dm gini : Baik Kak Novryan. Ady infokan untuk login myTelkomsel-nya silakan dengan cara berikut : - Login ke aplikasi myTelkomsel - Masuk ke Beranda - Pilih IndiHome Jelas jelas yg dipermasalahin loginnya gabisa pake nomer indihome,1.85E+18,,d_i_m_a_s_a_p,in,,0,2,0,https://x.com/BreakFastinggg/status/1847990804935270431
-1@IndiHomeCare tuh udah aku dm. balas dmku atau putus ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/hererised/status/1847990538764755342
1@IndiHomeCare tolong cek dm terima kasih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/roselawatii/status/1847990000933384659
-1walaupu udah capek banget @IndiHomeCare tolong buka dm dong:),1.85E+18,,,in,,0,1,0,https://x.com/oktrgnxx/status/1847989774327677417
1@IndiHomeCare cek dm ya min,1.85E+18,,IndiHomeCare,in,"ran, 21",0,1,0,https://x.com/jenomorollss/status/1847989631654220160
-1@IndiHomeCare aku udh bayar kak di shopee. tapi lama proses nya,1.85E+18,,IndiHomeCare,in,she,0,1,0,https://x.com/espsresso/status/1847989522304512166
-1@IndiHomeCare apaan ini maksimum 10 digit jadinya ngak bisaaa https://t.co/z7e4mAPQQj,1.85E+18,https://pbs.twimg.com/media/GaVTH5jaYAAqr78.jpg,IndiHomeCare,in,,0,1,0,https://x.com/mossaturn/status/1847974621813076290
-1@IndiHomeCare kak internetnya lemot bangettt,1.85E+18,,IndiHomeCare,in,she/her,0,1,0,https://x.com/gnocchan/status/1847974606650618259
1@IndiHomeCare cdm dong min,1.85E+18,,IndiHomeCare,in,mixed feeling,0,1,0,https://x.com/bungeoppankk/status/1847974430233993488
-1@fairuzichaa @IndiHomeCare @IndiHome Cadasngampar kh kak ? Sama ini aku juga gangguan ya,1.85E+18,,fairuzichaa,in,,1,1,0,https://x.com/kovleski/status/1847974391352803693
-1@IndiHomeCare Mana? Dm gua kaga dibales2 et,1.85E+18,,IndiHomeCare,in,"Jakarta Coret, Indonesia.",0,1,0,https://x.com/BalmondAhmadi/status/1847974383178101117
-1@IndiHomeCare Gimana ini min pembayaran gagal terus? By ewallet juga gak bisa. Dm saya di respon dong,1.85E+18,,IndiHomeCare,in,"Cikarang, Indonesia",0,1,0,https://x.com/daissy0501/status/1847974363737505808
1@cutiejaejam @IndiHomeCare Sentul kh ini?,1.85E+18,,cutiejaejam,in,,0,1,0,https://x.com/kovleski/status/1847974260045930722
-1@IndiHomeCare Berapa jam kira kira nunggu balasanya?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847974204764815364
-1@IndiHomeCare cek dm min jaringan putus nih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/LadyInB18376299/status/1847973682041565300
1@IndiHomeCare @IndiHome Baik kak mohon cdm yahh,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/nuctxlla/status/1847973408518340897
1@IndiHomeCare Cek dm bro,1.85E+18,,IndiHomeCare,in,"Depok, Jawa Barat",0,1,0,https://x.com/adityaekonp/status/1847973392793907439
1@IndiHomeCare Oke ditunggu balasan kalian,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847972859651711015
-1@IndiHomeCare kapan min proses migrasi nya? Kalau blm migrasi saya bakal terus ngtwit.. dan kaya nya x saya bakal penuh sama komplenan buat indihome proses migrasi saya dari tgl 24 juni sampai dengan 10 oktober blm di tindak lanjut jugaaa,1.85E+18,,IndiHomeCare,in,Bogor,0,1,0,https://x.com/Putty_Anggita/status/1847972333518287144
1@IndiHomeCare ID pelanggan yg mana ? kok salah mulu,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/mossaturn/status/1847971965711298973
-1@IndiHomeCare @IndiHome haloo kenapa ya kok saya tidak bisa melakukan pembayarann?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/nuctxlla/status/1847971528631279901
-1@IndiHomeCare cek dm lah buset dm gua dianggurin lawak.,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/haryfaizals/status/1847971490437779921
-1@IndiHomeCare P INDIHOME INI GMN DAH GUA MAU BAYAR INTERNET GABISA NJIRR HELPP DONG,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/nuctxlla/status/1847971144210763829
-1@IndiHomeCare @IndiHome Udah drtd di dm ngomong mulu interaksi dm dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/BreakFastinggg/status/1847970212370698323
-1@IndiHomeCare yg kalian dm itu siapa sih? kok ga masuk2 di dmku,1.85E+18,,IndiHomeCare,in,world,0,1,0,https://x.com/morosophboy/status/1847965182083141795
1@IndiHomeCare cek DM kak,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/yuli_hrmwn/status/1847964799541608490
-1@IndiHomeCare Cerita dimana bjir dm aja 2 jam kaga dibales-bales https://t.co/wYAMlRWGlV,1.85E+18,https://pbs.twimg.com/media/GaVJ5uTaYAAoHoc.jpg,IndiHomeCare,in,,0,1,0,https://x.com/cinderiurys/status/1847964520775627225
-1@IndiHomeCare tetep sama ajaa udah lapora juga dari hari jumat tp blm ada perbaikan giliran bayar tepat waktu perbaikan lama,1.85E+18,,IndiHomeCare,in,she/her,0,1,0,https://x.com/jjxzsq/status/1847964492921212985
-1@IndiHomeCare ga ngaruh apa2 min tolong cari jalan keluar lain lah selain konfigurasi ulang sm refresh aelah seharian wifi nya ga connect,1.85E+18,,IndiHomeCare,in,she/her,0,2,0,https://x.com/junkysoo/status/1847963447247655147
-1aplikasi lu sampah banget @Telkomsel @IndiHomeCare mau cek FUP indihome jadi gabisa https://t.co/f1G2XFMnOS,1.85E+18,https://pbs.twimg.com/media/GaVI36vbsAAJb-e.jpg,,in,Neptunus,0,1,0,https://x.com/santosaurusss/status/1847963350296412356
-1Aplikasi my indihome dialihkan ke my telkomsel tp pas login my telkomsel pake email yg daftar buat indigome akun tidak ditemukan wtf @IndiHomeCare @IndiHome,1.85E+18,,,in,,0,3,0,https://x.com/BreakFastinggg/status/1847963066342011326
1@IndiHomeCare cek dm dong min makasi,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/rubpies/status/1847962841720205646
-1@IndiHomeCare Min ini kenapa seminggu ini Indihome daerah Pemalang lost sinyal terus padahal juga baru pembayaran,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/koi_sojeong/status/1847962715937230864
1@IndiHomeCare halo cek dm ya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/melbburn/status/1847957790192447811
1@IndiHomeCare MANAAAAAA YA ALLAH ALLAHUAKBARRRRR,1.85E+18,,IndiHomeCare,in,txt world,0,1,0,https://x.com/hamribou/status/1847957217426932121
1@IndiHomeCare min dm ku mau dibales brp hr lg?,1.85E+18,,IndiHomeCare,in,she/her,0,1,0,https://x.com/junkysoo/status/1847956821975380343
1@IndiHomeCare cek dm ya min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dillalerin__/status/1847956368818638944
1@IndiHomeCare @flubendiamide @kegblgnunfaedh sms anda ganggu saya waktu lagi kontes lord ,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/HyungAhim/status/1847956075146051828
-1@IndiHomeCare Iya ditunggu kelanjutan penangannya ya segera.,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/cutiejaejam/status/1847956054019322041
1@IndiHomeCare @IndiHome Baru bisa min. Besok jam 2 siang apakah gini lagi?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/pingpongbulat/status/1847955314840400143
1@IndiHomeCare Cek kembali dm saya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847955094035468729
-1@IndiHomeCare mau bayar tagihan min lewat Telkomsel susah amat ,1.85E+18,,IndiHomeCare,in,"Jawa Barat, Indonesia",0,1,0,https://x.com/jangzaokan/status/1847954922215801124
1@mvwnlight @IndiHomeCare Maaf Kak Joy. Aplikasi MyTelkomsel saat ini terdiri dari layanan Prabayar/Halo/IndiHome/Orbit dan dialihkan agar akun yang dimiliki menjadi satu sehingga terhubung pada satu ID akun Telkomsel maka dari itu diperlukan adanya verifikasi juga migrasi. Infokan nomor HP Telkomsel,1.85E+18,,mvwnlight,in,Indonesia,0,0,0,https://x.com/Telkomsel/status/1847954621500908020
-1@IndiHomeCare PAOK KAU INI! ROBOT BODOH! BUKAN ITU YANG SAYA TANYA! Saya tanya siapa yang suruh teknisi ke rumah? Saya tidak pernah minta teknisi datang ke rumah! Nanti kalian charge saya saat melakukan pembayaran tagihan internet. Kalian mau rampok?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Avakinoffice/status/1847942824266027398
1@IndiHomeCare Ok cek terus gitu ya migrasi ke paket yg lebih mahal cepet yak responnya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847942269510488095
-1@IndiHomeCare Dr sabar sampe gedek gua nungguin nya.,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/peachilyfe/status/1847941505383837696
-1@IndiHomeCare Udh sejam nih mana?!,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/peachilyfe/status/1847941283094159384
-1@IndiHomeCare Iya saya tanya siapa yang suruh teknisi ke rumah? Saya tidak pernah minta teknisi datang ke rumah! Nanti kalian charge saya saat melakukan pembayaran tagihan internet. Kalian mau rampok?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Avakinoffice/status/1847940598537556445
-1@IndiHomeCare cek dm pliss udh 1 jam di cuekin,1.85E+18,,IndiHomeCare,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/hompimpaaa_py/status/1847939249158635877
1@IndiHomeCare hai kak tolong cdm yaa soalnya bertanya tentang tagihan yg deadlinenya hari ini. makasih,1.85E+18,,IndiHomeCare,in,ARMY OT7,0,1,0,https://x.com/chasssingstar/status/1847937985419035095
-1@IndiHomeCare Ini teknisi nya baru saja selesai ngotak ngatik tiang internet di luar. Saya tanya siapa yang suruh teknisi datang ke rumah???,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Avakinoffice/status/1847937773350850858
-1Min tolong cek dm dong internetnya gangguan nih dari tadi @IndiHomeCare,1.85E+18,,,in,,0,2,0,https://x.com/cinderiurys/status/1847937305841213702
-1@IndiHomeCare 3 jam yg lalu ngomongnya juga begitu,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847936921504481600
-1@IndiHomeCare bales dm lah lama bgt responnya berhari-hari,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/basopink/status/1847936899371159622
1@IndiHomeCare Iya sudah,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/andiGan89748488/status/1847936473133404570
1@IndiHomeCare cek dm ya makasih,1.85E+18,,IndiHomeCare,in,world,0,1,0,https://x.com/morosophboy/status/1847936169897791971
-1@IndiHomeCare Kak tadi solusi di DM mau dipandu by vidcall tapi kok sampe sekarang blm ada vidcall masuk yah? Udah aku tunggu 2 jam lebih yaa. Tolong segera ada solusi ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/bapaomanis/status/1847928144722059541
1@IndiHomeCare Dm aja,1.85E+18,,IndiHomeCare,in,"Jakarta Coret, Indonesia.",0,1,0,https://x.com/BalmondAhmadi/status/1847928016367681790
1@IndiHomeCare ditinggal lagiii min,1.85E+18,,IndiHomeCare,in,txt world,0,1,0,https://x.com/hamribou/status/1847927930548359439
-1@IndiHomeCare manaaaa min blm dibales2 jg DMnya astagaaaaaa,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/busanbbunny/status/1847927539714715924
-1@IndiHomeCare nda berguna tryata ini call center 188 dgn medsos carenya ujung2nya nunggu ktersedian teknisi di lapangan klo teknisinya pada malas ya ga ada yg datang ga slesai masalah orang,1.85E+18,,IndiHomeCare,in,0274 - 0435 - 0541,0,1,0,https://x.com/ilhamilahude/status/1847927404305564070
-1Niat nya netfilx n chill ga ada chill chillnya ini #indihome @IndiHomeCare https://t.co/IujRLOegUc,1.85E+18,https://pbs.twimg.com/ext_tw_video_thumb/1847927287741915136/pu/img/JkMc5LG9oMZsvsg6.jpg,,in,Indonesia,0,1,0,https://x.com/cutiejaejam/status/1847927322734989586
-1@IndiHomeCare beberapa hari lalu stb diganti tapi hari ini gagal masuk.STB ada 2 yg diganti kmr 1 https://t.co/YOx9C3HCZp,1.85E+18,https://pbs.twimg.com/media/GaUoFoNaMAAI75E.jpg,IndiHomeCare,in,,0,1,0,https://x.com/TatitUjiani/status/1847927304401625261
1@SenggolOyenDong @IndiHomeCare @IndiHome @SenggolOyenDong Maaf ya Kak. Rekan kami akan lanjut penanganan lagi di DM.. Sehat selalu :) -Rasya,1.85E+18,,SenggolOyenDong,in,Indonesia,0,0,0,https://x.com/Telkomsel/status/1847926559094845522
-1@IndiHomeCare BUSET! TERUS SELAMA ESTIMASI ITU APA KOMPENSASI YANG KALIAN BERIKAN? SAYA BAYAR UNTUK SEBULAN PENUH! ARTINYA BERHAK UNTUK MEMAKAI INTERNET SEBULAN PENUH!,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Avakinoffice/status/1847926378957816106
